word	freq	romanized
สนุกสนาน	49050	สนุกสนาน
แข็งแรง	49049	แข็งแรง
ลด	49048	ลด
วง	49047	วง
หลง	49046	หลง
กราบทูล	49045	กราบทูล
ต่อไปนี้	49044	ต่อไปนี้
ประพฤติ	49043	ประพฤติ
เอก	49042	เอก
ฉบับ	49041	ฉบับ
ถือว่า	49040	ถือว่า
นึกถึง	49039	นึกถึง
สามี	49038	สามี
อภิปราย	49037	อภิปราย
สภาพ	49036	สภาพ
ไผ่	49035	ไผ่
รส	49034	รส
ใครๆ	49033	ใครๆ
ขัน	49032	ขัน
นอกจากนี้	49031	นอกจากนี้
แต่ก่อน	49030	แต่ก่อน
ฝึก	49029	ฝึก
แน่น	49028	แน่น
โจร	49027	โจร
ครู่หนึ่ง	49026	ครู่หนึ่ง
นิ้ว	49025	นิ้ว
ไหว	49024	ไหว
หน้าตา	49023	หน้าตา
เดือดร้อน	49022	เดือดร้อน
พระยา	49021	พระยา
รายงาน	49020	รายงาน
รวมทั้ง	49019	รวมทั้ง
กิจกรรม	49018	กิจกรรม
ดูเหมือน	49017	ดูเหมือน
ตะโกน	49016	ตะโกน
สวยงาม	49015	สวยงาม
ดึง	49014	ดึง
บรรดา	49013	บรรดา
หมาย	49012	หมาย
เยี่ยม	49011	เยี่ยม
ครบ	49010	ครบ
มองเห็น	49009	มองเห็น
ทรัพย์	49008	ทรัพย์
ขุด	49007	ขุด
ทั้งสิ้น	49006	ทั้งสิ้น
ประสม	49005	ประสม
ยอมรับ	49004	ยอมรับ
อาชีพ	49003	อาชีพ
ก้อน	49002	ก้อน
กองทัพ	49001	กองทัพ
ขอโทษ	49000	ขอโทษ
ช่วง	49000	ช่วง
ติดตาม	48999	ติดตาม
รถไฟ	48998	รถไฟ
แก้ไข	48997	แก้ไข
พันธุ์	48996	พันธุ์
เจ็ด	48995	เจ็ด
ค่าย	48994	ค่าย
ลูกสาว	48993	ลูกสาว
จัก	48992	จัก
รอย	48991	รอย
แกะ	48990	แกะ
ซ้อน	48989	ซ้อน
น้ำตา	48988	น้ำตา
อาบน้ำ	48987	อาบน้ำ
เทวดา	48986	เทวดา
คุณยาย	48985	คุณยาย
พ่อค้า	48984	พ่อค้า
ระ	48983	ระ
ถุง	48982	ถุง
พรุ่งนี้	48981	พรุ่งนี้
ชัด	48980	ชัด
รำ	48979	รำ
วิเคราะห์	48978	วิเคราะห์
ตอนนี้	48977	ตอนนี้
พูดจา	48976	พูดจา
เหลือง	48975	เหลือง
ถ้ำ	48974	ถ้ำ
บ่าย	48973	บ่าย
ปู	48972	ปู
แมลง	48971	แมลง
ชุด	48970	ชุด
เงียบ	48969	เงียบ
คำสั่ง	48968	คำสั่ง
โขลง	48967	โขลง
ต่างประเทศ	48965	ต่างประเทศ
มิให้	48964	มิให้
วาจา	48963	วาจา
ห่วง	48962	ห่วง
เตือน	48961	เตือน
กวี	48960	กวี
ล่า	48959	ล่า
เปลือก	48958	เปลือก
ธุระ	48957	ธุระ
บันได	48956	บันได
มืด	48955	มืด
สมบัติ	48954	สมบัติ
เจดีย์	48953	เจดีย์
เสื้อผ้า	48952	เสื้อผ้า
แม้แต่	48951	แม้แต่
พึง	48950	พึง
พื้นดิน	48949	พื้นดิน
ร้องเพลง	48948	ร้องเพลง
แอบ	48947	แอบ
ขณะนั้น	48946	ขณะนั้น
ราว	48945	ราว
โน้น	48944	โน้น
เศษ	48943	เศษ
รา	48942	รา
ศิษย์	48941	ศิษย์
เป็นไร	48940	เป็นไร
เรียนรู้	48939	เรียนรู้
แพะ	48938	แพะ
ตำรวจ	48937	ตำรวจ
ประกอบด้วย	48936	ประกอบด้วย
รางวัล	48935	รางวัล
สนาม	48934	สนาม
ขยัน	48933	ขยัน
หลบ	48932	หลบ
คนเรา	48931	คนเรา
สำนัก	48930	สำนัก
สีหน้า	48929	สีหน้า
เกลียด	48928	เกลียด
แข่งขัน	48927	แข่งขัน
รั้ว	48926	รั้ว
ใบไม้	48925	ใบไม้
ภูเขา	48924	ภูเขา
หัด	48923	หัด
เรื่อยๆ	48922	เรื่อยๆ
งดงาม	48921	งดงาม
ดุ	48920	ดุ
รับสั่ง	48919	รับสั่ง
ลับ	48918	ลับ
ลึก	48917	ลึก
ส่วนตัว	48916	ส่วนตัว
ขวา	48915	ขวา
คำตอบ	48914	คำตอบ
แคว้น	48912	แคว้น
แพ้	48911	แพ้
ข้างต้น	48910	ข้างต้น
ซ้าย	48909	ซ้าย
ทำนอง	48908	ทำนอง
มึง	48907	มึง
ใส	48906	ใส
บ่อ	48905	บ่อ
ฝัน	48904	ฝัน
พระราชา	48903	พระราชา
พี่ชาย	48902	พี่ชาย
ศิลปะ	48901	ศิลปะ
คลอง	48900	คลอง
จมูก	48899	จมูก
ธนู	48898	ธนู
ว่าง	48897	ว่าง
สว่าง	48896	สว่าง
สิ่งของ	48895	สิ่งของ
อย่างยิ่ง	48894	อย่างยิ่ง
อำเภอ	48893	อำเภอ
เออ	48892	เออ
ศพ	48891	ศพ
เป็นอัน	48890	เป็นอัน
ซ่อน	48889	ซ่อน
น่ารัก	48888	น่ารัก
หนา	48887	หนา
ร่ม	48886	ร่ม
สุนัข	48885	สุนัข
เห็นด้วย	48884	เห็นด้วย
แท้จริง	48883	แท้จริง
กรณี	48882	กรณี
สั่น	48881	สั่น
ส่งเสียง	48880	ส่งเสียง
ส่อง	48879	ส่อง
หน้าต่าง	48878	หน้าต่าง
กอด	48877	กอด
รด	48876	รด
พระบรม	48875	พระบรม
ง่ายๆ	48874	ง่ายๆ
ตัวสะกด	48873	ตัวสะกด
ประสบการณ์	48872	ประสบการณ์
ฝรั่ง	48871	ฝรั่ง
ส่วนใหญ่	48870	ส่วนใหญ่
เว้น	48869	เว้น
เสา	48868	เสา
ดูก่อน	48867	ดูก่อน
หม้อ	48866	หม้อ
อุ้ม	48865	อุ้ม
เครื่องหมาย	48864	เครื่องหมาย
กระไร	48863	กระไร
ทุกๆ	48862	ทุกๆ
ปีก	48861	ปีก
โต้แย้ง	48860	โต้แย้ง
มอบ	48859	มอบ
สมุด	48858	สมุด
สอบ	48857	สอบ
ชั่วโมง	48856	ชั่วโมง
มั่นคง	48855	มั่นคง
เผา	48854	เผา
มิตร	48853	มิตร
หลักการ	48852	หลักการ
เท่าไร	48851	เท่าไร
กระ	48850	กระ
คำนึง	48849	คำนึง
เต่า	48848	เต่า
ใดๆ	48847	ใดๆ
กฎหมาย	48846	กฎหมาย
ขอบใจ	48845	ขอบใจ
ค่อนข้าง	48844	ค่อนข้าง
สมบูรณ์	48843	สมบูรณ์
เมื่อไร	48842	เมื่อไร
ไง	48841	ไง
จังหวะ	48840	จังหวะ
มากๆ	48839	มากๆ
ขโมย	48838	ขโมย
ปรึกษา	48837	ปรึกษา
โน้มน้าว	48836	โน้มน้าว
พระราชทาน	48835	พระราชทาน
ย้าย	48834	ย้าย
รอบๆ	48833	รอบๆ
หน	48832	หน
เช่นเดียว	48831	เช่นเดียว
เด็กชาย	48830	เด็กชาย
เร่ง	48829	เร่ง
เศร้า	48828	เศร้า
โง่	48827	โง่
จัดการ	48826	จัดการ
ดังกล่าว	48825	ดังกล่าว
ทำท่า	48824	ทำท่า
อบรม	48823	อบรม
เชื่อม	48822	เชื่อม
แปลง	48821	แปลง
บิดามารดา	48820	บิดามารดา
ร้อยกรอง	48819	ร้อยกรอง
กบ	48818	กบ
ล้อม	48817	ล้อม
วัง	48816	วัง
อร่อย	48815	อร่อย
ทันใด	48814	ทันใด
พิษ	48813	พิษ
รัชกาล	48812	รัชกาล
น้ำใจ	48811	น้ำใจ
รึ	48810	รึ
ล้อ	48809	ล้อ
หวาน	48808	หวาน
เพียงแต่	48807	เพียงแต่
ฉันท์	48806	ฉันท์
นับว่า	48805	นับว่า
ราย	48804	ราย
เปรียบเทียบ	48803	เปรียบเทียบ
แต่ว่า	48802	แต่ว่า
ปกครอง	48801	ปกครอง
สัมพันธ์	48800	สัมพันธ์
เต็มที่	48799	เต็มที่
เอาใจใส่	48798	เอาใจใส่
ชายหนุ่ม	48797	ชายหนุ่ม
ตรวจ	48796	ตรวจ
หมาก	48795	หมาก
เป็ด	48794	เป็ด
แกล้ง	48793	แกล้ง
ตัดสินใจ	48792	ตัดสินใจ
มารยาท	48791	มารยาท
รุ่น	48790	รุ่น
หมี	48789	หมี
จากนั้น	48788	จากนั้น
ถ้วย	48787	ถ้วย
เขต	48786	เขต
แนว	48785	แนว
กาล	48784	กาล
รอง	48783	รอง
ราชสีห์	48782	ราชสีห์
พลอย	48781	พลอย
ใคร่	48780	ใคร่
ขั้น	48779	ขั้น
ควาย	48778	ควาย
มอญ	48777	มอญ
รูปแบบ	48776	รูปแบบ
สา	48775	สา
เก้าอี้	48774	เก้าอี้
กางเกง	48773	กางเกง
ชี้แจง	48772	ชี้แจง
ลาก	48771	ลาก
ประสบ	48770	ประสบ
เสียที	48769	เสียที
กล	48768	กล
ก่อ	48767	ก่อ
เสริม	48766	เสริม
แม้ว่า	48765	แม้ว่า
ยกย่อง	48764	ยกย่อง
อ้อ	48763	อ้อ
จ๋า	48762	จ๋า
ทักทาย	48761	ทักทาย
น้ำตาล	48760	น้ำตาล
บัณฑิต	48759	บัณฑิต
แข็ง	48758	แข็ง
ยาง	48757	ยาง
จ้อง	48756	จ้อง
ชนะ	48755	ชนะ
ดนตรี	48754	ดนตรี
พุทธ	48753	พุทธ
เจ้าคุณ	48752	เจ้าคุณ
ที่จริง	48751	ที่จริง
บวช	48750	บวช
สั่งสอน	48749	สั่งสอน
อ้วน	48748	อ้วน
กรุงเทพฯ	48747	กรุงเทพฯ
ก้าว	48746	ก้าว
ควบ	48745	ควบ
ช่อง	48744	ช่อง
นี่แหละ	48743	นี่แหละ
พยัก	48742	พยัก
มะพร้าว	48741	มะพร้าว
หนังสือพิมพ์	48740	หนังสือพิมพ์
เจ้าหน้าที่	48739	เจ้าหน้าที่
ผึ้ง	48738	ผึ้ง
มุ่ง	48737	มุ่ง
ลำธาร	48736	ลำธาร
สนับสนุน	48735	สนับสนุน
เงา	48734	เงา
น้อยๆ	48733	น้อยๆ
ผิว	48732	ผิว
เท่ากับ	48731	เท่ากับ
ไร้	48730	ไร้
คาบ	48729	คาบ
จัง	48728	จัง
ทอด	48727	ทอด
ประวัติ	48726	ประวัติ
อิ่ม	48725	อิ่ม
โอ	48724	โอ
แน่ใจ	48723	แน่ใจ
ดีๆ	48722	ดีๆ
ตามใจ	48721	ตามใจ
น้ำเสียง	48720	น้ำเสียง
คุม	48719	คุม
กรม	48718	กรม
ชื่อเสียง	48717	ชื่อเสียง
