word	freq	romanized
nộp	48761	nop
du khách	48760	dukhach
tai	48759	tai
tận	48758	tan
nỗ lực	48757	noluc
cảm nhận	48756	camnhan
nguy cơ	48755	nguyco
bầu	48754	bau
nhà hàng	48753	nhahang
mã	48752	ma
hỏng	48751	hong
kịp	48750	kip
trận đấu	48749	trandau
đàn	48748	dan
khác biệt	48747	khacbiet
phí	48746	phi
nghiêm túc	48745	nghiemtuc
gắn	48744	gan
hợp lý	48743	hoply
đốt	48742	dot
duy trì	48741	duytri
xây	48740	xay
tác động	48739	tacdong
giày	48738	giay
sẵn	48737	san
giám sát	48736	giamsat
tiêu chuẩn	48735	tieuchuan
kỹ năng	48734	kynang
trứng	48733	trung
nông nghiệp	48732	nongnghiep
thế thì	48731	thethi
yếu	48730	yeu
đói	48729	doi
phổ biến	48728	phobien
năng lực	48727	nangluc
nông dân	48726	nongdan
la	48725	la
ngọn	48724	ngon
vợ chồng	48723	vochong
ánh	48722	anh
thích hợp	48721	thichhop
hợp	48720	hop
đợt	48719	dot
ngực	48718	nguc
Hàn Quốc	48717	hanquoc
răng	48716	rang
phản ứng	48715	phanung
truyền	48714	truyen
ma	48713	ma
cú	48712	cu
thề	48711	the
xem xét	48710	xemxet
miếng	48709	mieng
tính năng	48708	tinhnang
hay là	48707	hayla
nhật	48706	nhat
cung	48705	cung
sát	48704	sat
tết	48703	tet
rửa	48702	rua
thời trang	48701	thoitrang
nhà máy	48700	nhamay
diễn viên	48699	dienvien
ô	48698	o
trộm	48697	trom
màu sắc	48696	mausac
đô thị	48695	dothi
tự hào	48694	tuhao
cao cấp	48693	caocap
con số	48692	conso
lập tức	48691	laptuc
hàng hoá	48690	hanghoa
pha	48689	pha
kho	48688	kho
tác giả	48687	tacgia
đề	48686	de
ê	48685	e
hàng đầu	48684	hangdau
ngã	48683	nga
giàu	48682	giau
anh chàng	48681	anhchang
quan	48680	quan
khỉ	48679	khi
cạnh tranh	48678	canhtranh
vì thế	48677	vithe
cực	48676	cuc
miễn phí	48675	mienphi
xứng đáng	48674	xungdang
văn bản	48673	vanban
chào mừng	48672	chaomung
khám	48671	kham
anh hùng	48670	anhhung
quốc hội	48669	quochoi
uỷ ban	48668	uyban
cảm xúc	48667	camxuc
trại	48666	trai
mỗi	48665	moi
trung ương	48664	trunguong
cầu thủ	48663	cauthu
gia	48662	gia
giấu	48661	giau
ngày nay	48660	ngaynay
tiêu dùng	48659	tieudung
địa điểm	48658	diadiem
tăng trưởng	48657	tangtruong
động	48656	dong
lái xe	48655	laixe
thai	48654	thai
tưởng tượng	48653	tuongtuong
tổ	48652	to
đua	48651	dua
đời sống	48650	doisong
hành vi	48649	hanhvi
mở cửa	48648	mocua
tuỳ	48647	tuy
ấm	48646	am
nêu	48645	neu
rau	48644	rau
bộ trưởng	48643	botruong
kêu	48642	keu
sư	48641	su
trà	48640	tra
vỏ	48639	vo
đại biểu	48638	daibieu
gốc	48637	goc
đóng góp	48636	donggop
chạm	48635	cham
sóng	48634	song
dự kiến	48633	dukien
xinh đẹp	48632	xinhdep
phương tiện	48631	phuongtien
sự nghiệp	48630	sunghiep
thương	48629	thuong
nhất định	48628	nhatdinh
dính	48627	dinh
thi đấu	48626	thidau
phong trào	48625	phongtrao
hành tinh	48624	hanhtinh
ban đầu	48623	bandau
chùa	48622	chua
phức tạp	48621	phuctap
thu nhập	48620	thunhap
bảo hiểm	48619	baohiem
bám	48618	bam
tiếp cận	48617	tiepcan
đạo	48616	dao
bão	48615	bao
giáo sư	48614	giaosu
phẫu thuật	48613	phauthuat
trạm	48612	tram
thay thế	48611	thaythe
lợi ích	48610	loiich
ngốc	48609	ngoc
Đà Nẵng	48608	danang
thú	48607	thu
màn	48606	man
khẩu	48605	khau
ống	48604	ong
đeo	48603	deo
no	48602	no
tội phạm	48601	toipham
mái	48600	mai
lỗ	48599	lo
nghi ngờ	48598	nghingo
bảo đảm	48597	baodam
u	48596	u
từ chối	48595	tuchoi
khám phá	48594	khampha
kỹ	48593	ky
cuộc chiến	48592	cuocchien
thức	48591	thuc
khai	48590	khai
dao	48589	dao
dễ thương	48588	dethuong
thế hệ	48587	thehe
nút	48586	nut
h	48585	h
gói	48584	goi
châu	48583	chau
o	48582	o
nghiêm trọng	48581	nghiemtrong
say	48580	say
cách mạng	48579	cachmang
nội	48578	noi
thủ tướng	48577	thutuong
chủ đề	48576	chude
chuyên môn	48575	chuyenmon
giấc	48574	giac
xếp	48573	xep
bia	48572	bia
chuột	48571	chuot
cặp	48570	cap
phát biểu	48569	phatbieu
ôm	48568	om
chảy	48567	chay
gan	48566	gan
đòi hỏi	48565	doihoi
nhập	48564	nhap
tài khoản	48563	taikhoan
đại	48562	dai
hạng	48561	hang
kem	48560	kem
tín hiệu	48559	tinhieu
sân bay	48558	sanbay
ba	48557	ba
liên kết	48556	lienket
tiêu	48555	tieu
nông thôn	48554	nongthon
váy	48553	vay
lợi	48552	loi
cửa sổ	48551	cuaso
ngoại	48550	ngoai
đối mặt	48549	doimat
ma tuý	48548	matuy
truyền hình	48547	truyenhinh
xác nhận	48546	xacnhan
đài	48545	dai
cụ	48544	cu
tổn thương	48543	tonthuong
cho nên	48542	chonen
vui lòng	48541	vuilong
kênh	48540	kenh
ngu ngốc	48539	ngungoc
tình dục	48538	tinhduc
quy hoạch	48537	quyhoach
tuyên bố	48536	tuyenbo
nấu	48535	nau
trễ	48534	tre
dân số	48533	danso
sắt	48532	sat
đe doạ	48531	dedoa
nhầm	48530	nham
vi phạm	48529	vipham
luôn luôn	48528	luonluon
bằng chứng	48527	bangchung
cấm	48526	cam
tươi	48525	tuoi
đặc vụ	48524	dacvu
quan sát	48523	quansat
đội ngũ	48522	doingu
quần	48521	quan
âm nhạc	48520	amnhac
căn cứ	48519	cancu
công cụ	48518	congcu
lúa	48517	lua
trống	48516	trong
tạm	48515	tam
cho dù	48514	chodu
tự tin	48513	tutin
cảnh báo	48512	canhbao
để ý	48511	dey
thông thường	48510	thongthuong
chán	48509	chan
New York	48508	newyork
xuân	48507	xuan
đối thủ	48506	doithu
ờ	48505	o
mức độ	48504	mucdo
hoá	48503	hoa
làn	48502	lan
phương	48501	phuong
cảm ơn bạn	48500	camonban
đào	48500	dao
tây	48499	tay
quan điểm	48498	quandiem
căng thẳng	48497	cangthang
ra mắt	48496	ramat
bỏ qua	48495	boqua
cập nhật	48494	capnhat
hầm	48493	ham
trung bình	48492	trungbinh
ngu	48491	ngu
cải thiện	48490	caithien
cát	48489	cat
sắp xếp	48488	sapxep
ngón	48487	ngon
nghiệm	48486	nghiem
xu hướng	48485	xuhuong
tỏ	48484	to
dặm	48483	dam
tí	48482	ti
đâm	48481	dam
chị em	48480	chiem
xưa	48479	xua
gạo	48478	gao
mông	48477	mong
chở	48476	cho
nhẹ nhàng	48475	nhenhang
truyền thông	48474	truyenthong
sinh hoạt	48473	sinhhoat
tế bào	48472	tebao
săn	48471	san
thuyết phục	48470	thuyetphuc
khoa	48469	khoa
chờ đợi	48468	chodoi
kết hôn	48467	kethon
bông	48466	bong
bật	48465	bat
hình thành	48464	hinhthanh
nhiệt độ	48463	nhietdo
xét	48462	xet
thế kỷ	48461	theky
kẻ thù	48460	kethu
dạo	48459	dao
hành chính	48458	hanhchinh
Hoa Kỳ	48457	hoaky
chứng kiến	48456	chungkien
kỷ niệm	48455	kyniem
tâm lý	48454	tamly
nổi bật	48453	noibat
tự động	48452	tudong
tình huống	48451	tinhhuong
g	48450	g
thanh toán	48449	thanhtoan
tôn trọng	48448	tontrong
thưởng	48447	thuong
tách	48446	tach
tâm	48445	tam
nghỉ ngơi	48444	nghingoi
đấu	48443	dau
nhập khẩu	48442	nhapkhau
đỉnh	48441	dinh
á	48440	a
âm thanh	48439	amthanh
lùi	48438	lui
xăng	48437	xang
hành	48436	hanh
sợ hãi	48435	sohai
thuận lợi	48434	thuanloi
ngắm	48433	ngam
thôn	48432	thon
tồi tệ	48431	toite
treo	48430	treo
thừa nhận	48429	thuanhan
độc đáo	48428	docdao
bàn tay	48427	bantay
lạc	48426	lac
nụ	48425	nu
hiện tượng	48424	hientuong
tối đa	48423	toida
báo chí	48422	baochi
sam	48421	sam
động cơ	48420	dongco
hoàn cảnh	48419	hoancanh
đạo đức	48418	daoduc
đỡ	48417	do
ả	48416	a
bớt	48415	bot
lỡ	48414	lo
bơi	48413	boi
thành phần	48412	thanhphan
thảo luận	48411	thaoluan
mèo	48410	meo
quá khứ	48409	quakhu
mi	48408	mi
giải thưởng	48407	giaithuong
trúng	48406	trung
làm ăn	48405	laman
chiến	48404	chien
hài lòng	48403	hailong
khó chịu	48402	khochiu
thống nhất	48400	thongnhat
phiên	48399	phien
thực ra	48398	thucra
thủ	48397	thu
cử	48395	cu
nha	48394	nha
mẹ kiếp	48393	mekiep
chừng	48392	chung
gương	48391	guong
bạc	48390	bac
tham quan	48389	thamquan
tải	48388	tai
mát	48387	mat
đám cưới	48386	damcuoi
sống sót	48385	songsot
hồng	48384	hong
quý vị	48383	quyvi
huế	48382	hue
bột	48381	bot
tiết	48380	tiet
chà	48379	cha
đàn bà	48378	danba
sợi	48377	soi
im lặng	48376	imlang
tuyển	48375	tuyen
Sài Gòn	48374	saigon
cổ phần	48373	cophan
ngôn ngữ	48372	ngonngu
thơm	48371	thom
tan	48370	tan
em gái	48369	emgai
đậu	48368	dau
bụi	48367	bui
năm học	48366	namhoc
bất động sản	48365	batdongsan
thành tích	48364	thanhtich
lợi nhuận	48363	loinhuan
vĩ đại	48362	vidai
vô địch	48361	vodich
tài	48360	tai
bang	48359	bang
đổi mới	48358	doimoi
chiến dịch	48357	chiendich
xử	48356	xu
chai	48355	chai
ép	48354	ep
thử nghiệm	48353	thunghiem
nhấn	48352	nhan
ra đời	48351	radoi
ừm	48350	um
lừa	48349	lua
thất vọng	48348	thatvong
thùng	48347	thung
ngân sách	48346	ngansach
chế biến	48345	chebien
lễ hội	48344	lehoi
tài năng	48343	tainang
đóng cửa	48342	dongcua
hưởng	48341	huong
sắc	48340	sac
dì	48339	di
hoàn thiện	48338	hoanthien
dọn	48337	don
ghé	48336	ghe
hòn	48335	hon
thiên nhiên	48334	thiennhien
truy cập	48333	truycap
trang trí	48332	trangtri
im	48331	im
bản đồ	48330	bando
trang phục	48329	trangphuc
công nhân	48328	congnhan
nhận thức	48327	nhanthuc
sinh nhật	48326	sinhnhat
lộ	48325	lo
tạp chí	48324	tapchi
mệt mỏi	48323	metmoi
nối	48322	noi
quản trị	48321	quantri
tổng hợp	48320	tonghop
khốn kiếp	48319	khonkiep
leo	48318	leo
phần lớn	48317	phanlon
tập thể	48316	tapthe
kiến trúc	48315	kientruc
chiếu	48314	chieu
kích thước	48313	kichthuoc
thưởng thức	48312	thuongthuc
hành trình	48311	hanhtrinh
đòi	48310	doi
lưu ý	48309	luuy
cổ phiếu	48308	cophieu
phạm	48307	pham
ca sĩ	48306	casi
cỡ	48305	co
phiền	48304	phien
anh trai	48303	anhtrai
thuyền trưởng	48302	thuyentruong
tóm	48301	tom
giải trí	48300	giaitri
khổng lồ	48299	khonglo
ngăn chặn	48298	nganchan
áp lực	48297	apluc
đại hội	48296	daihoi
động vật	48295	dongvat
chứng	48294	chung
quân sự	48293	quansu
công bằng	48292	congbang
tín dụng	48291	tindung
đăng	48290	dang
nghệ sĩ	48289	nghesi
đa dạng	48288	dadang
đĩa	48287	dia
cờ	48286	co
cột	48285	cot
yêu thương	48284	yeuthuong
xứ	48283	xu
thời tiết	48282	thoitiet
mãi mãi	48281	maimai
biểu diễn	48280	bieudien
năm ngoái	48278	namngoai
hội thảo	48277	hoithao
toàn cầu	48276	toancau
lông	48275	long
tha thứ	48274	thathu
thông	48273	thong
cảng	48272	cang
thép	48271	thep
độc	48270	doc
người yêu	48269	nguoiyeu
khớp	48268	khop
nhà thờ	48267	nhatho
học viên	48266	hocvien
thổi	48265	thoi
phát huy	48264	phathuy
trang web	48263	trangweb
bóng đá	48262	bongda
lực	48261	luc
chặn	48260	chan
dựng	48259	dung
lịch	48258	lich
vi	48257	vi
ga	48256	ga
kịp thời	48255	kipthoi
phạt	48254	phat
thời kỳ	48253	thoiky
Ấn Độ	48252	ando
bận	48251	ban
hương	48250	huong
đối tác	48249	doitac
pin	48248	pin
trôi	48247	troi
quy mô	48246	quymo
đáp	48245	dap
hằng	48244	hang
chủ động	48243	chudong
di động	48242	didong
xuyên	48241	xuyen
lát	48240	lat
thần kinh	48239	thankinh
thống kê	48238	thongke
dinh dưỡng	48237	dinhduong
hẹn hò	48236	henho
đền	48235	den
nguyên tắc	48233	nguyentac
nướng	48232	nuong
thí nghiệm	48231	thinghiem
khủng bố	48230	khungbo
công nhận	48229	congnhan
giới hạn	48228	gioihan
mai	48227	mai
công viên	48225	congvien
kín	48224	kin
google	48223	google
mượn	48222	muon
trình độ	48221	trinhdo
cộng	48220	cong
sang trọng	48219	sangtrong
tủ	48218	tu
chia tay	48217	chiatay
ưu tiên	48216	uutien
bài học	48215	baihoc
sửa chữa	48214	suachua
hùng	48213	hung
phỏng vấn	48212	phongvan
tôm	48211	tom
vùng đất	48210	vungdat
thực	48209	thuc
công chúa	48208	congchua
muối	48207	muoi
vận chuyển	48206	vanchuyen
đáng kể	48205	dangke
huấn luyện	48204	huanluyen
chìa khoá	48203	chiakhoa
kinh	48202	kinh
xoay	48201	xoay
độc lập	48200	doclap
rác	48199	rac
phủ	48198	phu
tiếp xúc	48196	tiepxuc
quyền lực	48195	quyenluc
béo	48194	beo
tốn	48193	ton
đếm	48192	dem
phụ thuộc	48191	phuthuoc
bả	48190	ba
linh hồn	48189	linhhon
khuôn mặt	48188	khuonmat
quái vật	48187	quaivat
thiệt	48186	thiet
gương mặt	48185	guongmat
web	48184	web
tượng	48183	tuong
phản bội	48182	phanboi
giận	48181	gian
lô	48180	lo
từ bỏ	48179	tubo
giấy tờ	48178	giayto
địch	48177	dich
phát hành	48176	phathanh
thủ đô	48175	thudo
khung	48174	khung
khắc phục	48173	khacphuc
hậu quả	48172	hauqua
coi chừng	48171	coichung
ruột	48170	ruot
rồng	48169	rong
hàng loạt	48168	hangloat
mua sắm	48167	muasam
tuyên truyền	48166	tuyentruyen
dọc	48165	doc
lưu	48164	luu
mộ	48163	mo
sân khấu	48162	sankhau
tổng số	48161	tongso
cỏ	48160	co
đề tài	48159	detai
mạch	48158	mach
uy tín	48157	uytin
Thái Lan	48156	thailan
bà con	48155	bacon
cam kết	48154	camket
chấm dứt	48153	chamdut
lao	48152	lao
mét	48151	met
đa	48150	da
nhiễm	48149	nhiem
triệu chứng	48148	trieuchung
người thân	48147	nguoithan
vải	48146	vai
trình bày	48145	trinhbay
đâu đó	48144	daudo
ăn uống	48143	anuong
kích thích	48142	kichthich
vừa mới	48141	vuamoi
mệt	48140	met
cơ chế	48139	coche
môi	48138	moi
tin tức	48137	tintuc
hầu hết	48136	hauhet
quyến rũ	48135	quyenru
diện	48134	dien
ý thức	48133	ythuc
mô tả	48132	mota
sơn	48131	son
đề xuất	48130	dexuat
vũ trụ	48129	vutru
huynh	48128	huynh
nguyên liệu	48127	nguyenlieu
thừa	48126	thua
đệ	48125	de
trường học	48124	truonghoc
ghi nhận	48123	ghinhan
thói quen	48122	thoiquen
trưởng thành	48121	truongthanh
gia tăng	48120	giatang
thúc đẩy	48118	thucday
đồng nghiệp	48117	dongnghiep
cứng	48116	cung
trẻ con	48115	trecon
vật liệu	48114	vatlieu
miêu tả	48113	mieuta
thèm	48112	them
tiêu thụ	48111	tieuthu
văn	48110	van
chớ	48109	cho
thợ	48108	tho
xét nghiệm	48107	xetnghiem
ngược	48106	nguoc
tiêu diệt	48105	tieudiet
em trai	48104	emtrai
giải phóng	48103	giaiphong
phân phối	48102	phanphoi
tròn	48101	tron
vật chất	48100	vatchat
đau đớn	48099	daudon
lạy	48098	lay
phóng viên	48097	phongvien
trực tuyến	48096	tructuyen
dày	48095	day
phiếu	48094	phieu
đại tá	48093	daita
bi	48092	bi
sĩ quan	48091	siquan
hôn nhân	48090	honnhan
tiêm	48089	tiem
tính toán	48088	tinhtoan
thế mà	48087	thema
phương án	48086	phuongan
xoá	48085	xoa
cởi	48084	coi
sốt	48083	sot
ra lệnh	48082	ralenh
tham khảo	48081	thamkhao
lãi suất	48080	laisuat
bắt cóc	48079	batcoc
mềm	48078	mem
ca khúc	48077	cakhuc
xuất	48076	xuat
trung	48075	trung
đuôi	48074	duoi
điên rồ	48073	dienro
công đoàn	48072	congdoan
chỉ số	48071	chiso
chứng khoán	48070	chungkhoan
mặt hàng	48069	mathang
mọc	48068	moc
quyển	48067	quyen
nội thất	48066	noithat
loại bỏ	48065	loaibo
tiệm	48064	tiem
bố trí	48063	botri
canh	48062	canh
đụng	48061	dung
nhịp	48060	nhip
hiếm	48059	hiem
kim	48058	kim
giờ đây	48057	gioday
khuyến khích	48056	khuyenkhich
khởi động	48055	khoidong
cao đẳng	48054	caodang
phóng	48053	phong
đồi	48052	doi
lợn	48051	lon
đại uý	48050	daiuy
hoàng	48049	hoang
biên giới	48048	biengioi
rủi ro	48047	ruiro
vết thương	48046	vetthuong
mất tích	48045	mattich
hy sinh	48044	hysinh
kế toán	48043	ketoan
mũ	48042	mu
phó chủ tịch	48041	phochutich
phật	48040	phat
rắn	48039	ran
tiềm năng	48038	tiemnang
đam mê	48037	damme
chất liệu	48036	chatlieu
chịu đựng	48035	chiudung
thiệt hại	48034	thiethai
thắc mắc	48033	thacmac
khúc	48032	khuc
chức	48031	chuc
đánh bại	48030	danhbai
biểu tượng	48029	bieutuong
triển lãm	48028	trienlam
truyện	48027	truyen
bẫy	48026	bay
lắng nghe	48025	langnghe
nhựa	48024	nhua
thiết lập	48023	thietlap
cực kỳ	48022	cucky
hi	48021	hi
ben	48020	ben
so sánh	48019	sosanh
giảng dạy	48018	giangday
địa ngục	48017	dianguc
thư viện	48016	thuvien
toán	48015	toan
cầu nguyện	48014	caunguyen
ý định	48013	ydinh
chủ nghĩa	48012	chunghia
tư tưởng	48011	tutuong
nhấn mạnh	48010	nhanmanh
cắm	48009	cam
ngoan	48008	ngoan
phân biệt	48007	phanbiet
khăn	48006	khan
thử thách	48005	thuthach
âm	48004	am
một ít	48003	motit
xấu hổ	48002	xauho
quy trình	48001	quytrinh
hẹn gặp lại	48000	hengaplai
khẩn cấp	48000	khancap
lò	47999	lo
vững	47998	vung
chìm	47997	chim
nâng cấp	47996	nangcap
phong phú	47995	phongphu
hạt nhân	47994	hatnhan
hầu như	47993	haunhu
ông già	47992	onggia
mục	47991	muc
phụ huynh	47990	phuhuynh
dự báo	47989	dubao
thách thức	47988	thachthuc
trần	47987	tran
xu	47986	xu
con cái	47985	concai
đa số	47984	daso
lầu	47983	lau
ngờ	47982	ngo
mỏng	47981	mong
me	47980	me
phục hồi	47979	phuchoi
giao tiếp	47978	giaotiep
khảo sát	47977	khaosat
toà án	47976	toaan
OK	47975	ok
đẩy mạnh	47974	daymanh
nghi	47973	nghi
trình	47972	trinh
tuyệt đối	47971	tuyetdoi
cam	47970	cam
liều	47969	lieu
vậy mà	47968	vayma
trật tự	47967	trattu
biểu hiện	47966	bieuhien
chế	47965	che
hiện trường	47964	hientruong
lành	47963	lanh
than	47962	than
kế	47961	ke
lưỡi	47960	luoi
bền vững	47959	benvung
nữ hoàng	47958	nuhoang
chôn	47957	chon
khoảng cách	47956	khoangcach
phổi	47955	phoi
thận	47954	than
Tây Ban Nha	47953	taybannha
quyết tâm	47952	quyettam
cắn	47951	can
kẹt	47950	ket
công dân	47949	congdan
mây	47948	may
kết luận	47947	ketluan
thái độ	47946	thaido
quê hương	47945	quehuong
tương đương	47944	tuongduong
định hướng	47943	dinhhuong
huỷ	47942	huy
ngọt	47941	ngot
vớ vẩn	47940	vovan
gãy	47939	gay
kết	47938	ket
trượt	47937	truot
che	47936	che
diễn đàn	47935	diendan
trung học	47934	trunghoc
tài nguyên	47933	tainguyen
thi công	47932	thicong
tài trợ	47931	taitro
gọn	47930	gon
nhận định	47929	nhandinh
tổng	47928	tong
trước hết	47927	truochet
đặc trưng	47926	dactrung
sơ	47925	so
cân bằng	47924	canbang
chỉ tiêu	47923	chitieu
mực	47922	muc
lãng mạn	47921	langman
phá huỷ	47920	phahuy
giao lưu	47919	giaoluu
số phận	47918	sophan
lâu dài	47917	laudai
vận tải	47916	vantai
đo	47915	do
chuông	47914	chuong
chấm	47913	cham
trị	47912	tri
đỗ	47911	do
trời ơi	47910	troioi
dân chủ	47909	danchu
chặt chẽ	47908	chatche
má	47907	ma
ngoại giao	47906	ngoaigiao
đấu tranh	47905	dautranh
thân thiện	47904	thanthien
chứng nhận	47903	chungnhan
trung thành	47902	trungthanh
nhà văn	47901	nhavan
nhận xét	47900	nhanxet
bấm	47899	bam
gác	47898	gac
heo	47897	heo
nhẫn	47896	nhan
bảo tàng	47895	baotang
doanh thu	47894	doanhthu
hoàng tử	47893	hoangtu
chuỗi	47892	chuoi
nước mắt	47891	nuocmat
trình diễn	47890	trinhdien
khủng khiếp	47889	khungkhiep
nhắm	47888	nham
danh hiệu	47887	danhhieu
học bổng	47886	hocbong
ban hành	47885	banhanh
minh	47884	minh
kinh phí	47883	kinhphi
cấp cứu	47882	capcuu
giam	47881	giam
nằm xuống	47880	namxuong
kỳ lạ	47879	kyla
tha	47878	tha
khâu	47877	khau
dân cư	47876	dancu
nấm	47875	nam
vận hành	47874	vanhanh
đế	47873	de
tia	47872	tia
cô giáo	47871	cogiao
tình nguyện	47870	tinhnguyen
xe tải	47869	xetai
sinh học	47868	sinhhoc
liên bang	47867	lienbang
phạm vi	47866	phamvi
sâu sắc	47865	sausac
tiêu chí	47864	tieuchi
đéo	47863	deo
tiếp nhận	47862	tiepnhan
tiết lộ	47861	tietlo
cài đặt	47860	caidat
nghị quyết	47859	nghiquyet
hạ tầng	47858	hatang
giáng sinh	47857	giangsinh
nền tảng	47856	nentang
co	47855	co
nhân lực	47854	nhanluc
phu nhân	47853	phunhan
sự việc	47852	suviec
ho	47851	ho
chiến binh	47850	chienbinh
đồn	47849	don
hư	47848	hu
xe máy	47847	xemay
hâm mộ	47846	hammo
phụ trách	47845	phutrach
huy động	47844	huydong
vất vả	47842	vatva
thông điệp	47841	thongdiep
đi lại	47840	dilai
tiểu học	47839	tieuhoc
yên tâm	47838	yentam
giãn	47837	gian
giá cả	47836	giaca
khen	47835	khen
trị giá	47834	trigia
chứng tỏ	47833	chungto
cô đơn	47832	codon
đặc điểm	47831	dacdiem
khổ	47830	kho
rối loạn	47829	roiloan
sốc	47828	soc
dãy	47827	day
người lớn	47826	nguoilon
đương nhiên	47825	duongnhien
biến đổi	47824	biendoi
khói	47823	khoi
gấu	47822	gau
văn học	47821	vanhoc
lưới	47820	luoi
an	47819	an
