word	freq	pinyin
万世一时	56469	wanshiyishi
万世不易	56468	wanshibuyi
万世师表	56467	wanshishibiao
万世无疆	56466	wanshiwujiang
万世流芳	56465	wanshiliufang
万事	56464	wanshi
万事亨通	56463	wanshihengtong
万事俱备	56462	wanshijubei
万事大吉	56461	wanshidaji
万事通	56460	wanshitong
万人之敌	56459	wanrenzhidi
万人坑	56458	wanrenkeng
万人空巷	56457	wanrenkongxiang
万代千秋	56456	wandaiqianqiu
万众	56455	wanzhong
万众一心	56454	wanzhongyixin
万俟	56453	moqi
万儿八千	56452	wanerbaqian
万全	56451	wanquan
万全之策	56450	wanquanzhice
万全之计	56449	wanquanzhiji
万分	56448	wanfen
万别千差	56447	wanbieqiancha
万劫不复	56446	wanjiebufu
万千	56445	wanqian
万卷	56444	wanjuan
万历	56443	wanli
万变不离其宗	56442	wanbianbuliqizong
万口一词	56441	wankouyici
万口一谈	56440	wankouyitan
万口一辞	56439	wankouyici
万古	56438	wangu
万古千秋	56437	wanguqianqiu
万古流芳	56436	wanguliufang
万古留芳	56435	wanguliufang
万古长存	56434	wanguchangcun
万古长春	56433	wanguchangchun
万古长青	56432	wanguchangqing
万国	56431	wanguo
万壑争流	56430	wanhezhengliu
万壑千岩	56429	wanheqianyan
健力	56428	jianli
万夫不当	56428	wanfubudang
万夫不当之勇	56427	wanfubudangzhiyong
万夫莫当	56426	wanfumodang
万头攒动	56425	wantoucuandong
万安	56424	wanan
万家灯火	56423	wanjiadenghuo
万家生佛	56422	wanjiashengfo
万寿无疆	56421	wanshouwujiang
万岁	56420	wansui
万岁千秋	56419	wansuiqianqiu
万年	56418	wannian
万年历	56417	wannianli
万年无疆	56416	wannianwujiang
万年青	56415	wannianqing
万幸	56414	wanxing
万应灵丹	56413	wanyinglingdan
万应锭	56412	wanyingding
万念俱寂	56411	wannianjuji
万念俱灰	56410	wannianjuhui
万恨千愁	56409	wanhenqianchou
万恶	56408	wane
万户侯	56407	wanhuhou
万户千门	56406	wanhuqianmen
万方	56405	wanfang
万无一失	56404	wanwuyishi
万有	56403	wanyou
万有引力	56402	wanyouyinli
万机	56401	wanji
万死	56400	wansi
万死一生	56399	wansiyisheng
万死不辞	56398	wansibuci
万死犹轻	56397	wansiyouqing
万民	56396	wanmin
万民涂炭	56395	wanmintutan
万水千山	56394	wanshuiqianshan
万流景仰	56393	wanliujingyang
万物	56392	wanwu
万物之灵	56391	wanwuzhiling
万状	56390	wanzhuang
万目睚眦	56389	wanmuyazi
万目睽睽	56388	wanmukuikui
万福	56387	wanfu
万端	56386	wanduan
万签插架	56385	wanqianchajia
万箭攒心	56384	wanjiancuanxin
万箭穿心	56383	wanjianchuanxin
万籁	56382	wanlai
万籁俱寂	56381	wanlaijuji
万籁无声	56380	wanlaiwusheng
万紫千红	56379	wanziqianhong
万绪千头	56378	wanxuqiantou
万绪千端	56377	wanxuqianduan
万缕千丝	56376	wanlvqiansi
万能	56375	wanneng
万能胶	56374	wannengjiao
万般	56373	wanban
万花筒	56372	wanhuatong
万苦千辛	56371	wankuqianxin
万语千言	56370	wanyuqianyan
万象	56369	wanxiang
万象更新	56368	wanxianggengxin
万象森罗	56367	wanxiangsenluo
万贯	56366	wanguan
万贯家私	56365	wanguanjiasi
万贯家财	56364	wanguanjiacai
万赖俱寂	56363	wanlaijuji
万赖无声	56362	wanlaiwusheng
万载千秋	56361	wanzaiqianqiu
万选青钱	56360	wanxuanqingqian
万里无云	56359	wanliwuyun
万里迢迢	56358	wanlitiaotiao
万里长城	56357	wanlichangcheng
万里长征	56356	wanlichangzheng
万里鹏程	56355	wanlipengcheng
万里鹏翼	56354	wanlipengyi
万金	56353	wanjin
万金油	56352	wanjinyou
万难	56351	wannan
万顷	56350	wanqing
万马奔腾	56349	wanmabenteng
万马齐喑	56348	wanmaqiyin
丈二和尚	56347	zhangerheshang
丈八蛇矛	56346	zhangbashemao
丈夫	56345	zhangfu
丈量	56344	zhangliang
三不拗六	56343	sanbuniuliu
三不知	56342	sanbuzhi
三不管	56341	sanbuguan
三个世界	56340	sangeshijie
三个面向	56339	sangemianxiang
三产	56338	sanchan
三亲六故	56337	sanqinliugu
三亲六眷	56336	sanqinliujuan
三亲四眷	56335	sanqinsijuan
三人为众	56334	sanrenweizhong
三从四德	56333	sancongside
三令五申	56332	sanlingwushen
三位一体	56331	sanweiyiti
三余读书	56330	sanyudushu
三八作风	56329	sanbazuofeng
三八妇女节	56328	sanbafunvjie
三八节	56327	sanbajie
三六九等	56326	sanliujiudeng
三分	56325	sanfen
三分鼎立	56324	sanfendingli
三分鼎足	56323	sanfendingzu
三副	56322	sanfu
三北	56321	sanbei
三十儿	56320	sanshier
三十六	56319	sanshiliu
三十六策	56318	sanshiliuce
三十六行	56317	sanshiliuhang
三十六计	56316	sanshiliuji
三占从二	56315	sanzhanconger
三叉戟	56314	sanchaji
三句不离本行	56313	sanjubulibenhang
三句话不离本行	56312	sanjuhuabulibenhang
三只手	56311	sanzhishou
三台	56310	santai
三台八座	56309	santaibazuo
三叶虫	56308	sanyechong
三号	56307	sanhao
三合	56306	sanhe
三合会	56305	sanhehui
三合土	56304	sanhetu
三合房	56303	sanhefang
三合板	56302	sanheban
三吐三握	56301	santusanwo
三回九转	56300	sanhuijiuzhuan
三大作风	56299	sandazuofeng
三大差别	56298	sandachabie
三大战役	56297	sandazhanyi
三大政策	56296	sandazhengce
三大法宝	56295	sandafabao
三天两头	56294	santianliangtou
三天两宿	56293	santianliangxiu
三夫之对	56292	sanfuzhidui
三夫之言	56291	sanfuzhiyan
三夫成市虎	56290	sanfuchengshihu
三头两日	56289	santouliangri
三头两绪	56288	santouliangxu
三头两面	56287	santouliangmian
三头八臂	56286	santoubabi
三头六臂	56285	santouliubi
三头六证	56284	santouliuzheng
三头六面	56283	santouliumian
三头对案	56282	santouduian
三好	56281	sanhao
三好两歉	56280	sanhaoliangqian
三好两歹	56279	sanhaoliangdai
三好二怯	56278	sanhaoerqie
三好生	56277	sanhaosheng
三妻四妾	56276	sanqisiqie
三姑六婆	56275	sanguliupo
三媒六证	56274	sanmeiliuzheng
三宫六院	56273	sangongliuyuan
三家村	56272	sanjiacun
三寸不烂之舌	56271	sancunbulanzhishe
三对六面	56270	sanduiliumian
三尸暴跳	56269	sanshibaotiao
三岔路口	56268	sanchalukou
三差两错	56267	sanchaliangcuo
三差五错	56266	sanchawucuo
三年五载	56265	sannianwuzai
三年化碧	56264	sannianhuabi
三度	56263	sandu
三座大山	56262	sanzuodashan
三徙成都	56261	sanxichengdou
三思	56260	sansi
三思而后行	56259	sansierhouxing
三思而行	56258	sansierxing
三战三北	56257	sanzhansanbei
三户亡秦	56256	sanhuwangqin
三折肱	56255	sanzhegong
三折肱为良医	56254	sanzhegongweiliangyi
三拳不敌四手	56253	sanquanbudisishou
三推六问	56252	santuiliuwen
三教	56251	sanjiao
三教九流	56250	sanjiaojiuliu
三旨相公	56249	sanzhixianggong
三旬九食	56248	sanxunjiushi
三更	56247	sangeng
三更半夜	56246	sangengbanye
三月三	56245	sanyuesan
三月不知肉味	56244	sanyuebuzhirouwei
三朝五日	56243	sanchaowuri
三朝元老	56242	sanchaoyuanlao
三期贤佞	56241	sanqixianning
三权分立	56240	sanquanfenli
三杯通大道	56239	sanbeitongdadao
三棱镜	56238	sanlengjing
三榜定案	56237	sanbangdingan
三江七泽	56236	sanjiangqize
三汤两割	56235	santangliangge
三汤五割	56234	santangwuge
三沐三熏	56233	sanmusanxun
三灾八难	56232	sanzaibanan
三灾六难	56231	sanzailiunan
三点式	56230	sandianshi
三熏三沐	56229	sanxunsanmu
三班倒	56228	sanbandao
三班六房	56227	sanbanliufang
三瓦两巷	56226	sanwaliangxiang
三瓦两舍	56225	sanwaliangshe
三生有幸	56224	sanshengyouxing
三番两次	56223	sanfanliangci
三番五次	56222	sanfanwuci
三百六十行	56221	sanbailiushihang
三相	56220	sanxiang
三省吾身	56219	sanxingwushen
三级跳远	56218	sanjitiaoyuan
三结合	56217	sanjiehe
三缄其口	56216	sanjianqikou
三老五更	56215	sanlaowugeng
三老四少	56214	sanlaosishao
三联单	56213	sanliandan
三脚猫	56212	sanjiaomao
三臡八菹	56211	sannibazu
三色堇	56210	sansejin
三节	56209	sanjie
三节两寿	56208	sanjieliangshou
三茶六礼	56207	sanchaliuli
三茶六饭	56206	sanchaliufan
三藏	56205	sanzang
三蛇七鼠	56204	sansheqishu
三行	56203	sanxing
三街六巷	56202	sanjieliuxiang
三街六市	56201	sanjieliushi
三角	56200	sanjiao
三角债	56199	sanjiaozhai
三角函数	56198	sanjiaohanshu
三角学	56197	sanjiaoxue
三角形	56196	sanjiaoxing
三角恋爱	56195	sanjiaolianai
三角板	56194	sanjiaoban
三角洲	56193	sanjiaozhou
三角裤衩	56192	sanjiaokucha
三角铁	56191	sanjiaotie
三言两句	56190	sanyanliangju
三言两语	56189	sanyanliangyu
三轮儿	56188	sanluner
三轮车	56187	sanlunche
三迁之教	56186	sanqianzhijiao
三过其门而不入	56185	sanguoqimenerburu
三连冠	56184	sanlianguan
三部曲	56183	sanbuqu
三重	56182	sanchong
三重唱	56181	sanchongchang
三长两短	56180	sanchangliangduan
三长四短	56179	sanchangsiduan
三陪	56178	sanpei
三面红旗	56177	sanmianhongqi
三风十愆	56176	sanfengshiqian
三餐	56175	sancan
三首六臂	56174	sanshouliubi
三马同槽	56173	sanmatongcao
三鲜	56172	sanxian
上上	56171	shangshang
上上下下	56170	shangshangxiaxia
上下	56169	shangxia
上下一心	56168	shangxiayixin
上下交困	56167	shangxiajiaokun
上下其手	56166	shangxiaqishou
上下同心	56165	shangxiatongxin
上下同欲	56164	shangxiatongyu
上下同门	56163	shangxiatongmen
上下床	56162	shangxiachuang
上下文	56161	shangxiawen
上下水	56160	shangxiashui
上下级	56159	shangxiaji
上不去	56158	shangbuqu
上世	56157	shangshi
上中农	56156	shangzhongnong
上举	56155	shangju
上乘	56154	shangcheng
上书	56153	shangshu
上交	56152	shangjiao
上交不谄	56151	shangjiaobuchan
上京	56150	shangjing
上人	56149	shangren
上代	56148	shangdai
上任	56147	shangren
上位	56146	shangwei
上体	56145	shangti
上供	56144	shanggong
上元	56143	shangyuan
上元节	56142	shangyuanjie
上光	56141	shangguang
上兵	56140	shangbing
上兵伐谋	56139	shangbingfamou
上冻	56138	shangdong
上刑	56137	shangxing
上列	56136	shanglie
上劲	56135	shangjin
上勤下顺	56134	shangqinxiashun
上医医国	56133	shangyiyiguo
上千	56132	shangqian
上升	56131	shangsheng
上午	56130	shangwu
上半夜	56129	shangbanye
上半天	56128	shangbantian
上半时	56127	shangbanshi
上半晌	56126	shangbanshang
上半月	56125	shangbanyue
上半身	56124	shangbanshen
上南落北	56123	shangnanluobei
上卷	56122	shangjuan
上去	56121	shangqu
上口	56120	shangkou
上古	56119	shanggu
上台	56118	shangtai
上叶	56117	shangye
上司	56116	shangsi
上吊	56115	shangdiao
上吐下泻	56114	shangtuxiaxie
上告	56113	shanggao
上呼吸道	56112	shanghuxidao
上和下睦	56111	shanghexiamu
上品	56110	shangpin
上唇	56109	shangchun
上回	56108	shanghui
上场	56107	shangchang
上场门	56106	shangchangmen
上坟	56105	shangfen
上坡	56104	shangpo
上坡路	56103	shangpolu
上堂	56102	shangtang
上士	56101	shangshi
上声	56100	shangsheng
上夜	56099	shangye
上天	56098	shangtian
上天入地	56097	shangtianrudi
上头	56096	shangtou
上奏	56095	shangzou
上套	56094	shangtao
上好	56093	shanghao
上好下甚	56092	shanghaoxiashen
上嫚下暴	56091	shangmanxiabao
上学	56090	shangxue
上官	56089	shangguan
上客	56088	shangke
上家	56087	shangjia
上宾	56086	shangbin
上寿	56085	shangshou
上将	56084	shangjiang
上尉	56083	shangwei
上层	56082	shangceng
上层建筑	56081	shangcengjianzhu
上层社会	56080	shangcengshehui
上届	56079	shangjie
上山	56078	shangshan
上山下乡	56077	shangshanxiaxiang
上岁数	56076	shangsuishu
上岸	56075	shangan
上峰	56074	shangfeng
上工	56073	shanggong
上市	56072	shangshi
上市公司	56071	shangshigongsi
上帝	56070	shangdi
上年	56069	shangnian
上年纪	56068	shangnianji
上床	56067	shangchuang
上座	56066	shangzuo
上座儿	56065	shangzuoer
上座率	56064	shangzuolv
上弦	56063	shangxian
上当	56062	shangdang
上当受骗	56061	shangdangshoupian
上当学乖	56060	shangdangxueguai
上心	56059	shangxin
上情	56058	shangqing
上情下达	56057	shangqingxiada
上感	56056	shanggan
上慢下暴	56055	shangmanxiabao
上房	56054	shangfang
上手	56053	shangshou
上报	56052	shangbao
上推下卸	56051	shangtuixiaxie
上援下推	56050	shangyuanxiatui
上操	56049	shangcao
上文	56048	shangwen
上方	56047	shangfang
上方剑	56046	shangfangjian
上方宝剑	56045	shangfangbaojian
上旬	56044	shangxun
上映	56043	shangying
上智下愚	56042	shangzhixiayu
上替下陵	56041	shangtixialing
上月	56040	shangyue
上朝	56039	shangchao
上机	56038	shangji
上来	56037	shanglai
上林	56036	shanglin
上树拔梯	56035	shangshubati
上校	56034	shangxiao
上根大器	56033	shanggendaqi
上档次	56032	shangdangci
上梁	56031	shangliang
上梁不正下梁歪	56030	shangliangbuzhengxialiangwai
上楼去梯	56029	shanglouquti
上次	56028	shangci
上款	56027	shangkuan
上气不接下气	56026	shangqibujiexiaqi
上水	56025	shangshui
上油	56024	shangyou
上流	56023	shangliu
上流社会	56022	shangliushehui
上浮	56021	shangfu
上海	56020	shanghai
上涨	56019	shangzhang
上游	56018	shangyou
上溢下漏	56017	shangyixialou
上溯	56016	shangsu
上漏下湿	56015	shanglouxiashi
上演	56014	shangyan
上火	56013	shanghuo
上烝下报	56012	shangzhengxiabao
上焦	56011	shangjiao
上班	56010	shangban
上界	56009	shangjie
上疏	56008	shangshu
上瘾	56007	shangyin
上相	56006	shangxiang
上税	56005	shangshui
上空	56004	shangkong
上窜下跳	56003	shangcuanxiatiao
上端	56002	shangduan
上竿掇梯	56001	shangganduoti
上等	56000	shangdeng
上等兵	55999	shangdengbing
上策	55998	shangce
上算	55997	shangsuan
上篇上论	55996	shangpianshanglun
上篮	55995	shanglan
上簇	55994	shangcu
上粪	55993	shangfen
上紧	55992	shangjin
上级	55991	shangji
上纲	55990	shanggang
上纲上线	55989	shanggangshangxian
上缴	55988	shangjiao
上联	55987	shanglian
上肢	55986	shangzhi
上肥	55985	shangfei
上脸	55984	shanglian
上膘	55983	shangbiao
上膛	55982	shangtang
上色	55981	shangse
上苍	55980	shangcang
上药	55979	shangyao
上菜	55978	shangcai
上蒸下报	55977	shangzhengxiabao
上蜡	55976	shangla
上行	55975	shanghang
上行下效	55974	shangxingxiaxiao
上街	55973	shangjie
上衣	55972	shangyi
上装	55971	shangzhuang
上西天	55970	shangxitian
上计	55969	shangji
上访	55968	shangfang
上诉	55967	shangsu
上课	55966	shangke
上调	55965	shangdiao
上谄下渎	55964	shangchanxiadu
上谕	55963	shangyu
上账	55962	shangzhang
上货	55961	shanghuo
上路	55960	shanglu
上蹿下跳	55959	shangcuanxiatiao
上身	55958	shangshen
上车	55957	shangche
上轨道	55956	shangguidao
上辈	55955	shangbei
上辈子	55954	shangbeizi
上边	55953	shangbian
上达	55952	shangda
上进	55951	shangjin
上进心	55950	shangjinxin
上述	55949	shangshu
上选	55948	shangxuan
上钩	55947	shanggou
上铺	55946	shangpu
上锁	55945	shangsuo
上门	55944	shangmen
上闩	55943	shangshuan
上阵	55942	shangzhen
上限	55941	shangxian
上院	55940	shangyuan
上陵下替	55939	shanglingxiati
上集	55938	shangji
上雨旁风	55937	shangyupangfeng
上面	55936	shangmian
上鞋	55935	shangxie
上颚	55934	shange
上风	55933	shangfeng
上首	55932	shangshou
上香	55931	shangxiang
上马	55930	shangma
下不为例	55929	xiabuweili
下不了台	55928	xiabuliaotai
下不来	55927	xiabulai
下不来台	55926	xiabulaitai
下中农	55925	xiazhongnong
下乘	55924	xiasheng
下井投石	55923	xiajingtoushi
下令	55922	xialing
下体	55921	xiati
下功夫	55920	xiagongfu
下劲	55919	xiajin
下半场	55918	xiabanchang
下半时	55917	xiabanshi
下半月	55916	xiabanyue
下卷	55915	xiajuan
下发	55914	xiafa
下台	55913	xiatai
下同	55912	xiatong
下咽	55911	xiayan
下回分解	55910	xiahuifenjie
下地	55909	xiadi
下场	55908	xiachang
下场门	55907	xiachangmen
下塌	55906	xiata
下塞上聋	55905	xiasaishanglong
下处	55904	xiachu
下大力气	55903	xiadaliqi
下头	55902	xiatou
下学上达	55901	xiaxueshangda
下家	55900	xiajia
下属	55899	xiashu
下工夫	55898	xiagongfu
下巴颏	55897	xiabake
下帖	55896	xiatie
下床	55895	xiachuang
下情上达	55894	xiaqingshangda
下意识	55893	xiayishi
下愚不移	55892	xiayubuyi
下拨	55891	xiabo
下毒	55890	xiadu
下毛毛雨	55889	xiamaomaoyu
下泄	55888	xiaxie
下渗	55887	xiashen
下潜	55886	xiaqian
下狠心	55885	xiahenxin
下眼皮	55884	xiayanpi
下礼拜	55883	xialibai
下种	55882	xiazhong
下笔有神	55881	xiabiyoushen
下落	55880	xialuo
下落不明	55879	xialuobuming
下行	55878	xiaxing
下调	55877	xiatiao
下车	55876	xiache
下车之始	55875	xiachezhishi
下车伊始	55874	xiacheyishi
下车作威	55873	xiachezuowei
下车泣罪	55872	xiacheqizui
下辈子	55871	xiabeizi
下述	55870	xiashu
下逐客令	55869	xiazhukeling
下铺	55868	xiapu
下降	55867	xiajiang
下陵上替	55866	xialingshangti
下集	55865	xiaji
下雨	55864	xiayu
下颌	55863	xiahe
下风	55862	xiafeng
下马冯妇	55861	xiamafengfu
下马看花	55860	xiamakanhua
不一	55859	buyi
不一会儿	55858	buyihuier
不一定	55857	buyiding
不一样	55856	buyiyang
不一而足	55855	buyierzu
不三不四	55854	busanbusi
不上不下	55853	bushangbuxia
不上不落	55852	bushangbuluo
不下	55851	buxia
不下于	55850	buxiayu
不世之业	55849	bushizhiye
不世之功	55848	bushizhigong
不中	55847	buzhong
不中用	55846	buzhongyong
不丰不俭	55845	bufengbujian
不丰不杀	55844	bufengbusha
不丹	55843	budan
不为五斗米折腰	55842	buweiwudoumizheyao
不为人知	55841	buweirenzhi
不为名不为利	55840	buweimingbuweili
不为已甚	55839	buweiyishen
不为瓦全	55838	buweiwaquan
不主故常	55837	buzhuguchang
不久	55836	bujiu
不义	55835	buyi
不义之财	55834	buyizhicai
不乏	55833	bufa
不乏先例	55832	bufaxianli
不乏其人	55831	bufaqiren
不乏其例	55830	bufaqili
不习地土	55829	buxiditu
不习水土	55828	buxishuitu
不了	55827	buliao
不了不当	55826	buliaobudang
不了了之	55825	buliaoliaozhi
不了而了	55824	buliaoerliao
不争	55823	buzheng
不争气	55822	buzhengqi
不事边幅	55821	bushibianfu
不二	55820	buer
不二价	55819	buerjia
不二法门	55818	buerfamen
不亢不卑	55817	bukangbubei
不亦	55816	buyi
不亦乐乎	55815	buyilehu
不亦善夫	55814	buyishanfu
不亦说乎	55813	buyiyuehu
不人道	55812	burendao
不仁	55811	buren
不仅	55810	bujin
不今不古	55809	bujinbugu
不介意	55808	bujieyi
不以一眚掩大德	55807	buyiyishengyandade
不以为奇	55806	buyiweiqi
不以为意	55805	buyiweiyi
不以为然	55804	buyiweiran
不以为耻	55803	buyiweichi
函数调用	55803	hanshudiaoyong
不以人废言	55802	buyirenfeiyan
不以语人	55801	buyiyuren
不以辞害志	55800	buyicihaizhi
不伏烧埋	55799	bufushaomai
不休	55798	buxiu
不会	55797	buhui
不伤脾胃	55796	bushangpiwei
不伦不类	55795	bulunbulei
不但	55794	budan
不住	55793	buzhu
不作声	55792	buzuosheng
不佞	55791	buning
不佳	55790	bujia
不依	55789	buyi
不依不饶	55788	buyiburao
不便	55787	bubian
不便水土	55786	bubianshuitu
不俗	55785	busu
不信	55784	buxin
不信邪	55783	buxinxie
不修	55782	buxiu
不修小节	55781	buxiuxiaojie
不修边幅	55780	buxiubianfu
不倒翁	55779	budaoweng
不倦	55778	bujuan
不值	55777	buzhi
不值一哂	55776	buzhiyishen
